ID,Group,Distance,Intensity,Treatment
2204,control,63,62.6154,clinostat
2204,control,64,60.7692,clinostat
2204,control,65,60.1538,clinostat
2204,control,66,61.1538,clinostat
2204,control,67,62.3077,clinostat
2204,control,68,61.3077,clinostat
2204,control,69,58.4615,clinostat
2204,control,70,53.0769,clinostat
2204,control,71,48.0769,clinostat
2204,control,72,44.4615,clinostat
2204,control,73,43.0769,clinostat
2204,control,74,41.2308,clinostat
2204,control,75,39.6154,clinostat
2204,control,76,40.8462,clinostat
2204,control,77,42.0769,clinostat
2204,control,78,43.1538,clinostat
2204,control,79,43.4615,clinostat
2204,control,80,42.3077,clinostat
2204,control,81,39.8462,clinostat
2204,control,82,38.3077,clinostat
2204,control,83,39,clinostat
2204,control,84,40.1538,clinostat
2204,control,85,40.2308,clinostat
2204,control,86,39.3077,clinostat
2204,control,87,37.6154,clinostat
2204,control,88,35.7692,clinostat
2204,control,89,34.3077,clinostat
2204,control,90,34,clinostat
2204,control,91,33.8462,clinostat
2204,control,92,33.3077,clinostat
2205,control,0,28.7083,clinostat
2205,control,1,29.3333,clinostat
2205,control,2,29.9583,clinostat
2205,control,3,30.2083,clinostat
2205,control,4,31,clinostat
2205,control,5,32,clinostat
2205,control,6,33.4167,clinostat
2205,control,7,34.3333,clinostat
2205,control,8,34.875,clinostat
2205,control,9,36.0833,clinostat
2205,control,10,36.9583,clinostat
2205,control,11,37.5833,clinostat
2205,control,12,38.375,clinostat
2205,control,13,39.4583,clinostat
2205,control,14,40.5,clinostat
2205,control,15,41.1667,clinostat
2205,control,16,41.1667,clinostat
2205,control,17,41.1667,clinostat
2205,control,18,41.4583,clinostat
2205,control,19,42.375,clinostat
2205,control,20,43.0833,clinostat
2205,control,21,43.7083,clinostat
2205,control,22,44.2917,clinostat
2205,control,23,45.25,clinostat
2205,control,24,46.2083,clinostat
2205,control,25,47.125,clinostat
2205,control,26,47.875,clinostat
2205,control,27,49.4167,clinostat
2205,control,28,51.7917,clinostat
2205,control,29,52.5833,clinostat
2205,control,30,52.8333,clinostat
2205,control,31,53.0833,clinostat
2205,control,32,53.125,clinostat
2205,control,33,53.8333,clinostat
2205,control,34,54.875,clinostat
2205,control,35,56,clinostat
2205,control,36,58.2917,clinostat
2205,control,37,60.0417,clinostat
2205,control,38,61.9167,clinostat
2205,control,39,63.5417,clinostat
2205,control,40,64.2917,clinostat
2205,control,41,67.375,clinostat
2205,control,42,68.7917,clinostat
2205,control,43,68.9583,clinostat
2205,control,44,74.0833,clinostat
2205,control,45,79.5833,clinostat
2205,control,46,83.2083,clinostat
2205,control,47,86.0417,clinostat
2205,control,48,87.7917,clinostat
2205,control,49,90.4583,clinostat
2205,control,50,91.6667,clinostat
2205,control,51,95.8333,clinostat
2205,control,52,102.5,clinostat
2205,control,53,105.625,clinostat
2205,control,54,106.375,clinostat
2205,control,55,104.5833,clinostat
2205,control,56,104.5,clinostat
2205,control,57,106.6667,clinostat
2205,control,58,108.8333,clinostat
2205,control,59,109.25,clinostat
2205,control,60,110.4167,clinostat
2205,control,61,111.3333,clinostat
2205,control,62,111.75,clinostat
2205,control,63,111.375,clinostat
2205,control,64,112,clinostat
2205,control,65,113.4167,clinostat
2205,control,66,113.7083,clinostat
2205,control,67,113.7083,clinostat
2205,control,68,114,clinostat
2205,control,69,114.4583,clinostat
2205,control,70,115.0417,clinostat
2205,control,71,115.625,clinostat
2205,control,72,116.0417,clinostat
2205,control,73,115.9583,clinostat
2205,control,74,115.9167,clinostat
2205,control,75,115.8333,clinostat
2205,control,76,115.6667,clinostat
2205,control,77,116,clinostat
2205,control,78,116.1667,clinostat
2205,control,79,115.5833,clinostat
2205,control,80,114.5833,clinostat
2205,control,81,113.9167,clinostat
2205,control,82,113.2917,clinostat
2205,control,83,112.7083,clinostat
2205,control,84,112.3333,clinostat
2205,control,85,112,clinostat
2205,control,86,112.1667,clinostat
2205,control,87,112.4167,clinostat
2205,control,88,112.0833,clinostat
2205,control,89,111.7917,clinostat
2205,control,90,111.5,clinostat
2205,control,91,111.125,clinostat
2205,control,92,110.9583,clinostat
2205,control,93,111.25,clinostat
2205,control,94,110.3333,clinostat
2205,control,95,110.0833,clinostat
2205,control,96,109.1667,clinostat
2205,control,97,108.0833,clinostat
2205,control,98,107.7083,clinostat
2205,control,99,107.3333,clinostat
2205,control,100,105.7917,clinostat
2205,control,101,104.75,clinostat
2205,control,102,101.5417,clinostat
2205,control,103,97.5,clinostat
2205,control,104,95,clinostat
2205,control,105,93.5,clinostat
2205,control,106,88.125,clinostat
2205,control,107,83.8333,clinostat
2205,control,108,81.7917,clinostat
2205,control,109,79.5833,clinostat
2205,control,110,76.5417,clinostat
2205,control,111,74.125,clinostat
2205,control,112,71.625,clinostat
2205,control,113,68.8333,clinostat
2205,control,114,65.7917,clinostat
2205,control,115,62.2083,clinostat
2205,control,116,59.1667,clinostat
2205,control,117,58.625,clinostat
2205,control,118,57.0833,clinostat
2205,control,119,55.6667,clinostat
2205,control,120,54.5,clinostat
2205,control,121,53.375,clinostat
2205,control,122,52.1667,clinostat
2205,control,123,51.3333,clinostat
2205,control,124,50.6667,clinostat
2205,control,125,49.5,clinostat
2205,control,126,47.375,clinostat
2205,control,127,45,clinostat
2205,control,128,43.7917,clinostat
2205,control,129,43.8333,clinostat
2205,control,130,43.75,clinostat
2205,control,131,42.4583,clinostat
2205,control,132,40.875,clinostat
2205,control,133,40.125,clinostat
2205,control,134,39.625,clinostat
2205,control,135,38.7917,clinostat
2205,control,136,37.875,clinostat
2205,control,137,36.5,clinostat
2205,control,138,35.0417,clinostat
2205,control,139,33.6667,clinostat
2205,control,140,33.4583,clinostat
2205,control,141,33.4167,clinostat
2205,control,142,33.5417,clinostat
2205,control,143,32.75,clinostat
2205,control,144,31.6667,clinostat
2205,control,145,31.25,clinostat
2205,control,146,30.9167,clinostat
2205,control,147,30.7083,clinostat
2205,control,148,29.7917,clinostat
2205,control,149,28.9167,clinostat
2205,control,150,28.2917,clinostat
2205,control,151,27.5,clinostat
2205,control,152,27.25,clinostat
2205,control,153,27.3333,clinostat
2206,control,0,22.5,clinostat
2206,control,1,22.75,clinostat
2206,control,2,24.375,clinostat
2206,control,3,26.0625,clinostat
2206,control,4,28.4375,clinostat
2206,control,5,32.5,clinostat
2206,control,6,38.25,clinostat
2206,control,7,44.6875,clinostat
2206,control,8,49.4375,clinostat
2206,control,9,56.0625,clinostat
2206,control,10,61.4375,clinostat
2206,control,11,64.75,clinostat
2206,control,12,66.8125,clinostat
2206,control,13,70.9375,clinostat
2206,control,14,76.8125,clinostat
2206,control,15,80.6875,clinostat
2206,control,16,81.4375,clinostat
2206,control,17,82.5,clinostat
2206,control,18,83.5625,clinostat
2206,control,19,83.9375,clinostat
2206,control,20,85.4375,clinostat
2206,control,21,87.0625,clinostat
2206,control,22,87.375,clinostat
2206,control,23,88.5,clinostat
2206,control,24,88.5625,clinostat
2206,control,25,87.5,clinostat
2206,control,26,86.625,clinostat
2206,control,27,86.125,clinostat
2206,control,28,84.9375,clinostat
2206,control,29,83.75,clinostat
2206,control,30,84.625,clinostat
2206,control,31,88.0625,clinostat
2206,control,32,92.0625,clinostat
2206,control,33,95.625,clinostat
2206,control,34,98.25,clinostat
2206,control,35,100.9375,clinostat
2206,control,36,102.875,clinostat
2206,control,37,103.6875,clinostat
2206,control,38,104.375,clinostat
2206,control,39,105.4375,clinostat
2206,control,40,107.75,clinostat
2206,control,41,109.25,clinostat
2206,control,42,110.0625,clinostat
2206,control,43,110.6875,clinostat
2206,control,44,110.375,clinostat
2206,control,45,109.9375,clinostat
2206,control,46,109.3125,clinostat
2206,control,47,108.0625,clinostat
2206,control,48,106.6875,clinostat
2206,control,49,105.6875,clinostat
2206,control,50,107,clinostat
2206,control,51,107.9375,clinostat
2206,control,52,108.1875,clinostat
2206,control,53,109.75,clinostat
2206,control,54,111.3125,clinostat
2206,control,55,111.875,clinostat
2206,control,56,110.3125,clinostat
2206,control,57,107.75,clinostat
2206,control,58,104.1875,clinostat
2206,control,59,102.0625,clinostat
2206,control,60,102.1875,clinostat
2206,control,61,105.25,clinostat
2206,control,62,108.625,clinostat
2206,control,63,111.875,clinostat
2206,control,64,112.625,clinostat
2206,control,65,114.5,clinostat
2206,control,66,115.875,clinostat
2206,control,67,114.875,clinostat
2206,control,68,113.75,clinostat
2206,control,69,112.3125,clinostat
2206,control,70,110.5625,clinostat
2206,control,71,108.25,clinostat
2206,control,72,107.6875,clinostat
2206,control,73,107.5625,clinostat
2206,control,74,105.375,clinostat
2206,control,75,102.5,clinostat
2206,control,76,100.375,clinostat
2206,control,77,98.875,clinostat
2206,control,78,96.75,clinostat
2206,control,79,94.1875,clinostat
2206,control,80,92.8125,clinostat
2206,control,81,93.4375,clinostat
2206,control,82,94.1875,clinostat
2206,control,83,94.6875,clinostat
2206,control,84,92.4375,clinostat
2206,control,85,86.5,clinostat
2206,control,86,80.3125,clinostat
2206,control,87,75.0625,clinostat
2206,control,88,70.5625,clinostat
2206,control,89,64.5,clinostat
2206,control,90,58.1875,clinostat
2206,control,91,52.25,clinostat
2206,control,92,48.625,clinostat
2206,control,93,45.6875,clinostat
2206,control,94,43.6875,clinostat
2206,control,95,41.6875,clinostat
2206,control,96,40.125,clinostat
2206,control,97,38.8125,clinostat
2206,control,98,37.375,clinostat
2206,control,99,35.125,clinostat
2206,control,100,33.1875,clinostat
2206,control,101,30.9375,clinostat
2206,control,102,29,clinostat
2206,control,103,27.625,clinostat
2206,control,104,25.8125,clinostat
2208,control,0,17.3529,clinostat
2208,control,1,18.1176,clinostat
2208,control,2,20.1176,clinostat
2208,control,3,23.4706,clinostat
2208,control,4,26.4706,clinostat
2208,control,5,29.1176,clinostat
2208,control,6,32.1765,clinostat
2208,control,7,35.0588,clinostat
2208,control,8,37.6471,clinostat
2208,control,9,41.1765,clinostat
2208,control,10,44.7059,clinostat
2208,control,11,48.2353,clinostat
2208,control,12,52.3529,clinostat
2208,control,13,56.5294,clinostat
2208,control,14,59.4118,clinostat
2208,control,15,60.3529,clinostat
2208,control,16,59.6471,clinostat
2208,control,17,57.7647,clinostat
2208,control,18,55.7647,clinostat
2208,control,19,55.0588,clinostat
2208,control,20,54.8235,clinostat
2208,control,21,54,clinostat
2208,control,22,54.7059,clinostat
2208,control,23,55.8235,clinostat
2208,control,24,56.1765,clinostat
2208,control,25,56.3529,clinostat
2208,control,26,55.9412,clinostat
2208,control,27,55.9412,clinostat
2208,control,28,55.5882,clinostat
2208,control,29,54.9412,clinostat
2208,control,30,55.4118,clinostat
2208,control,31,57.4706,clinostat
2208,control,32,59.7059,clinostat
2208,control,33,63.7059,clinostat
2208,control,34,69.7647,clinostat
2208,control,35,74.3529,clinostat
2208,control,36,80.0588,clinostat
2208,control,37,86,clinostat
2208,control,38,92,clinostat
2208,control,39,95.5294,clinostat
2208,control,40,95.7059,clinostat
2208,control,41,94.0588,clinostat
2208,control,42,93.2353,clinostat
2208,control,43,92.7059,clinostat
2208,control,44,92.7647,clinostat
2208,control,45,91.7647,clinostat
2208,control,46,90.8824,clinostat
2208,control,47,91.6471,clinostat
2208,control,48,94.1765,clinostat
2208,control,49,96.7059,clinostat
2208,control,50,98.1176,clinostat
2208,control,51,98.2941,clinostat
2208,control,52,98.6471,clinostat
2208,control,53,98.6471,clinostat
2208,control,54,97.5882,clinostat
2208,control,55,96.4706,clinostat
2208,control,56,97.4706,clinostat
2208,control,57,99.9412,clinostat
2208,control,58,100.2941,clinostat
2208,control,59,99.4118,clinostat
2208,control,60,99.1176,clinostat
2208,control,61,98.9412,clinostat
2208,control,62,99.7647,clinostat
2208,control,63,101.7647,clinostat
2208,control,64,102.8235,clinostat
2208,control,65,104.4118,clinostat
2208,control,66,103.5882,clinostat
2208,control,67,100,clinostat
2208,control,68,96.0588,clinostat
2208,control,69,93.7059,clinostat
2208,control,70,92.2941,clinostat
2208,control,71,90.9412,clinostat
2208,control,72,89.4706,clinostat
2208,control,73,87.9412,clinostat
2208,control,74,86.1176,clinostat
2208,control,75,84.4118,clinostat
2208,control,76,84.5294,clinostat
2208,control,77,85.6471,clinostat
2208,control,78,87.9412,clinostat
2208,control,79,87.0588,clinostat
2208,control,80,83.8235,clinostat
2208,control,81,78.5294,clinostat
2208,control,82,70.6471,clinostat
2208,control,83,62.4118,clinostat
2208,control,84,56.4706,clinostat
2208,control,85,54.2941,clinostat
2208,control,86,54.1765,clinostat
2208,control,87,55,clinostat
2208,control,88,55.2941,clinostat
2208,control,89,53.7647,clinostat
2208,control,90,51.1765,clinostat
2208,control,91,50,clinostat
2208,control,92,50.1176,clinostat
2208,control,93,48.8824,clinostat
2208,control,94,46.8235,clinostat
2208,control,95,43.3529,clinostat
2208,control,96,40.2353,clinostat
2208,control,97,38.5294,clinostat
2208,control,98,39.1176,clinostat
2208,control,99,39.5294,clinostat
2208,control,100,38.4706,clinostat
2208,control,101,35.6471,clinostat
2208,control,102,34,clinostat
2208,control,103,33.1176,clinostat
2208,control,104,32,clinostat
2208,control,105,30.2353,clinostat
2208,control,106,28.2353,clinostat
2208,control,107,26.0588,clinostat
2208,control,108,24.5882,clinostat
2208,control,109,23.1176,clinostat
2208,control,110,21.2941,clinostat
2208,control,111,19.7647,clinostat
2208,control,112,18.5882,clinostat
2214,control,0,32.8421,clinostat
2214,control,1,34.7368,clinostat
2214,control,2,36.6842,clinostat
2214,control,3,37.4211,clinostat
2214,control,4,37.1053,clinostat
2214,control,5,37.2632,clinostat
2214,control,6,38.4737,clinostat
2214,control,7,40.6842,clinostat
2214,control,8,42.5263,clinostat
2214,control,9,43.4737,clinostat
2214,control,10,44.7368,clinostat
2214,control,11,46.9474,clinostat
2214,control,12,49.5263,clinostat
2214,control,13,51.3684,clinostat
2214,control,14,52.7368,clinostat
2214,control,15,53.3684,clinostat
2214,control,16,53.5263,clinostat
2214,control,17,53.7895,clinostat
2214,control,18,54.4737,clinostat
2214,control,19,54.4737,clinostat
2214,control,20,55.2632,clinostat
2214,control,21,55.3158,clinostat
2214,control,22,55.7368,clinostat
2214,control,23,56.0526,clinostat
2214,control,24,56,clinostat
2214,control,25,56.7895,clinostat
2214,control,26,57.8421,clinostat
2214,control,27,59.2105,clinostat
2214,control,28,59.7895,clinostat
2214,control,29,60.4211,clinostat
2214,control,30,61.5789,clinostat
2214,control,31,61.8947,clinostat
2214,control,32,62.2632,clinostat
2214,control,33,62.7368,clinostat
2214,control,34,63.7368,clinostat
2214,control,35,65.5263,clinostat
2214,control,36,68.1053,clinostat
2214,control,37,69.8947,clinostat
2214,control,38,72.2632,clinostat
2214,control,39,76.4737,clinostat
2214,control,40,80.1579,clinostat
2214,control,41,82.3158,clinostat
2214,control,42,82.4737,clinostat
2214,control,43,81.6316,clinostat
2214,control,44,81.7895,clinostat
2214,control,45,83.2632,clinostat
2214,control,46,85.8421,clinostat
2214,control,47,87.1579,clinostat
2214,control,48,88.8947,clinostat
2214,control,49,91.3684,clinostat
2214,control,50,93.2105,clinostat
2214,control,51,95.6842,clinostat
2214,control,52,98.1579,clinostat
2214,control,53,100.1579,clinostat
2214,control,54,100.8947,clinostat
2214,control,55,101.6316,clinostat
2214,control,56,103.4211,clinostat
2214,control,57,104.1053,clinostat
2214,control,58,104.1579,clinostat
2214,control,59,102.6842,clinostat
2214,control,60,100.6316,clinostat
2214,control,61,99.4211,clinostat
2214,control,62,100.0526,clinostat
2214,control,63,100.7368,clinostat
2214,control,64,100.1053,clinostat
2214,control,65,99.5789,clinostat
2214,control,66,99.5789,clinostat
2214,control,67,99.9474,clinostat
2214,control,68,100.9474,clinostat
2214,control,69,101.6316,clinostat
2214,control,70,101.8421,clinostat
2214,control,71,101.1053,clinostat
2214,control,72,100.7368,clinostat
2214,control,73,99.8421,clinostat
2214,control,74,98.8947,clinostat
2214,control,75,98.6316,clinostat
2214,control,76,100.2105,clinostat
2214,control,77,103.1579,clinostat
2214,control,78,105.4211,clinostat
2214,control,79,106.4211,clinostat
2214,control,80,106.1053,clinostat
2214,control,81,104.8421,clinostat
2214,control,82,103,clinostat
2214,control,83,102.7895,clinostat
2214,control,84,103.4737,clinostat
2214,control,85,103.3684,clinostat
2214,control,86,102.8947,clinostat
2214,control,87,102.1053,clinostat
2214,control,88,101.4737,clinostat
2214,control,89,101.8421,clinostat
2214,control,90,102.6316,clinostat
2214,control,91,103.8947,clinostat
2214,control,92,104.7368,clinostat
2214,control,93,105.3158,clinostat
2214,control,94,106.7368,clinostat
2214,control,95,108.3684,clinostat
2214,control,96,109.0526,clinostat
2214,control,97,106,clinostat
2214,control,98,101,clinostat
2214,control,99,97.6316,clinostat
2214,control,100,95.6316,clinostat
2214,control,101,94.3158,clinostat
