ID,group,distance,intensity
1599,control,112,97
1599,control,113,96.7317
1599,control,114,95.2683
1599,control,115,93.1707
1599,control,116,90.6585
1599,control,117,86.6585
1599,control,118,82.7805
1599,control,119,80.2439
1599,control,120,79.2927
1599,control,121,80.1951
1599,control,122,82.6585
1599,control,123,85.1951
1599,control,124,86.3415
1599,control,125,87.0244
1599,control,126,87.4146
1599,control,127,86.5854
1599,control,128,83.7073
1599,control,129,80.2195
1599,control,130,76.9756
1599,control,131,74.5122
1599,control,132,71.439
1599,control,133,68.561
1599,control,134,66.6829
1599,control,135,65.2195
1599,control,136,64.1463
1599,control,137,63.0732
1599,control,138,62.3171
1599,control,139,62.4878
1599,control,140,62.5122
1599,control,141,62.6341
1599,control,142,62.878
1599,control,143,63.3902
1599,control,144,64.0732
1599,control,145,63.878
1599,control,146,63.4634
1599,control,147,63.3171
1599,control,148,63.2439
1599,control,149,62.8049
1599,control,150,62.6585
1599,control,151,62.5122
1599,control,152,61.8537
1599,control,153,60.2927
1599,control,154,59.122
1599,control,155,58.9512
1599,control,156,58.9024
1599,control,157,58.3659
1599,control,158,56.7805
1599,control,159,54.6585
1599,control,160,52.122
1599,control,161,50.2927
1599,control,162,48.6098
1599,control,163,47.0732
1599,control,164,45.9024
1599,control,165,44.3902
1599,control,166,43.0488
1599,control,167,41.9024
1599,control,168,41.0732
1599,control,169,39.7317
1599,control,170,38.7317
1599,control,171,37.0244
1599,control,172,35.3415
1599,control,173,33.5854
1599,control,174,32.6585
1599,control,175,31.8049
1599,control,176,30.6341
1599,control,177,30.0488
1599,control,178,29.4634
1599,control,179,28.6341
1599,control,180,27.3659
1599,control,181,26.3171
1600,control,0,15.5333
1600,control,1,15.6222
1600,control,2,16.2444
1600,control,3,17.2222
1600,control,4,19.1111
1600,control,5,21.2889
1600,control,6,23.0667
1600,control,7,24.8444
1600,control,8,26.3556
1600,control,9,27.5778
1600,control,10,28.3778
1600,control,11,29
1600,control,12,29.9333
1600,control,13,31.2444
1600,control,14,33.1333
1600,control,15,34.6
1600,control,16,35.8889
1600,control,17,37.0667
1600,control,18,38.2
1600,control,19,39.2444
1600,control,20,40.4444
1600,control,21,41.5111
1600,control,22,41.9111
1600,control,23,42.0667
1600,control,24,42.2
1600,control,25,42.2444
1600,control,26,42.7556
1600,control,27,43.9111
1600,control,28,45.3778
1600,control,29,46.3111
1600,control,30,46.5778
1600,control,31,46.6222
1600,control,32,47.0889
1600,control,33,48.3333
1600,control,34,50.2889
1600,control,35,53.0889
1600,control,36,56.8444
1600,control,37,60.8222
1600,control,38,65.1333
1600,control,39,69.3778
1600,control,40,74.1556
1600,control,41,78.2222
1600,control,42,80.7556
1600,control,43,81.7111
1600,control,44,82.1111
1600,control,45,82.4222
1600,control,46,83.0444
1600,control,47,84.0667
1600,control,48,84.8
1600,control,49,85.8444
1600,control,50,87.2444
1600,control,51,88.6222
1600,control,52,90.4889
1600,control,53,92.1778
1600,control,54,92.9333
1600,control,55,93.2667
1600,control,56,94.2
1600,control,57,95
1600,control,58,95.2444
1600,control,59,95.4
1600,control,60,95.3556
1600,control,61,95.5111
1600,control,62,96.3333
1600,control,63,97.2667
1600,control,64,97.6222
1600,control,65,98.2222
1600,control,66,99.6222
1600,control,67,101.2667
1600,control,68,102.4667
1600,control,69,103.4444
1600,control,70,104.2667
1600,control,71,104.7333
1600,control,72,104.6667
1600,control,73,104.6889
1600,control,74,104.6
1600,control,75,104.1556
1600,control,76,103.8444
1600,control,77,103.7556
1600,control,78,103.6222
1600,control,79,103.0222
1600,control,80,102.1111
1600,control,81,101.3778
1600,control,82,100.7556
1600,control,83,100.0667
1600,control,84,99.2667
1600,control,85,98.3778
1600,control,86,97.0667
1600,control,87,95.8222
1600,control,88,94.1111
1600,control,89,92.3556
1600,control,90,91.4
1600,control,91,90.9333
1600,control,92,89.9333
1600,control,93,88.8667
1600,control,94,87.7556
1600,control,95,86.6667
1600,control,96,85.1778
1600,control,97,83.3556
1600,control,98,81.6222
1600,control,99,80.2444
1600,control,100,78.8
1600,control,101,77.2444
1600,control,102,76.6667
1600,control,103,76.8222
1600,control,104,75.6222
1600,control,105,73.9333
1600,control,106,71.8667
1600,control,107,69.4
1600,control,108,66.7556
1600,control,109,65.1333
1600,control,110,64.5556
1600,control,111,63.4667
1600,control,112,61.7111
1600,control,113,59.7333
1600,control,114,58.4
1600,control,115,56.7111
1600,control,116,54.0444
1600,control,117,51.7556
1600,control,118,50.3111
1600,control,119,49.0889
1600,control,120,47.7556
1600,control,121,46.7111
1600,control,122,46.4222
1600,control,123,45.8222
1600,control,124,44.9778
1600,control,125,43.5111
1600,control,126,41.9111
1600,control,127,40.8222
1600,control,128,39.8667
1600,control,129,38.7778
1600,control,130,37.7778
1600,control,131,37
1600,control,132,36.3556
1600,control,133,35.8889
1600,control,134,34.6444
1600,control,135,34.0222
1600,control,136,34.1778
1600,control,137,34.0222
1600,control,138,33.4
1600,control,139,32.9333
1600,control,140,32.2889
1600,control,141,31.4667
1600,control,142,29.6222
1600,control,143,27.6
1600,control,144,26.2444
1600,control,145,24.6222
1600,control,146,22.4889
1600,control,147,20.2
1600,control,148,18.6667
1600,control,149,18.3333
1600,control,150,18.2444
1600,control,151,17.7111
1600,control,152,16.6444
1600,control,153,16.0667
1562,bacteria,0,20.4211
1562,bacteria,1,21.2105
1562,bacteria,2,22.3684
1562,bacteria,3,23.4474
1562,bacteria,4,23.9474
1562,bacteria,5,24.4211
1562,bacteria,6,24.7895
1562,bacteria,7,25.3947
1562,bacteria,8,25.6053
1562,bacteria,9,25.7895
1562,bacteria,10,26.9211
1562,bacteria,11,29.1053
1562,bacteria,12,32.0526
1562,bacteria,13,34.6842
1562,bacteria,14,36.6842
1562,bacteria,15,37.2368
1562,bacteria,16,36.2895
1562,bacteria,17,34.6842
1562,bacteria,18,33.7105
1562,bacteria,19,33.8158
1562,bacteria,20,33.4474
1562,bacteria,21,34.5263
1562,bacteria,22,39.0526
1562,bacteria,23,44.6316
1562,bacteria,24,49.5789
1562,bacteria,25,54.3684
1562,bacteria,26,59.9474
1562,bacteria,27,65.3158
1562,bacteria,28,68.0263
1562,bacteria,29,66.3947
1562,bacteria,30,61.9474
1562,bacteria,31,58.2632
1562,bacteria,32,58.3421
1562,bacteria,33,61.3421
1562,bacteria,34,65.7895
1562,bacteria,35,71.4474
1562,bacteria,36,77.2368
1562,bacteria,37,82.3421
1562,bacteria,38,84.8421
1562,bacteria,39,84.7105
1562,bacteria,40,82.6316
1562,bacteria,41,81.1316
1562,bacteria,42,81.4474
1562,bacteria,43,85.1053
1562,bacteria,44,90.2632
1562,bacteria,45,94.4474
1562,bacteria,46,96.9474
1562,bacteria,47,98.2632
1562,bacteria,48,99.1053
1562,bacteria,49,98.6053
1562,bacteria,50,97.6842
1562,bacteria,51,96.9737
1562,bacteria,52,96.0789
1562,bacteria,53,95.0789
1562,bacteria,54,94.1579
1562,bacteria,55,93.7368
1562,bacteria,56,93.9211
1562,bacteria,57,95.0789
1562,bacteria,58,96.4211
1562,bacteria,59,97.5789
1562,bacteria,60,97.9474
1562,bacteria,61,98.2368
1562,bacteria,62,98.5263
1562,bacteria,63,98.6316
1562,bacteria,64,97.5
1562,bacteria,65,95.6053
1562,bacteria,66,94.8947
1562,bacteria,67,95.4211
1562,bacteria,68,96.1842
1562,bacteria,69,96.5
1562,bacteria,70,96.3947
1562,bacteria,71,96.6053
1562,bacteria,72,96.9737
1562,bacteria,73,97.1316
1562,bacteria,74,97.3421
1562,bacteria,75,97.0789
1562,bacteria,76,96.2632
1562,bacteria,77,94.3158
1562,bacteria,78,91.0789
1562,bacteria,79,86.7368
1562,bacteria,80,82.6053
1562,bacteria,81,79.8684
1562,bacteria,82,79.3684
1562,bacteria,83,81.1316
1562,bacteria,84,81.6842
1562,bacteria,85,80.0526
1562,bacteria,86,78
1562,bacteria,87,75.6842
1562,bacteria,88,71.3421
1562,bacteria,89,65.2105
1562,bacteria,90,59.7895
1562,bacteria,91,55.8947
1562,bacteria,92,54.4737
1562,bacteria,93,54.3947
1562,bacteria,94,55.4737
1562,bacteria,95,56.0789
1562,bacteria,96,55.7895
1562,bacteria,97,54.1316
1562,bacteria,98,51.0789
1562,bacteria,99,47.1579
1562,bacteria,100,43.3158
1562,bacteria,101,39.3947
1562,bacteria,102,36.0263
1562,bacteria,103,33.8158
1562,bacteria,104,32.2895
1562,bacteria,105,31.2632
1562,bacteria,106,31.1842
1562,bacteria,107,31.5526
1562,bacteria,108,32.0526
1562,bacteria,109,32.3158
1562,bacteria,110,31.9211
1562,bacteria,111,31
1562,bacteria,112,30.1316
1562,bacteria,113,29.0263
1562,bacteria,114,28.0263
1562,bacteria,115,27.8684
1562,bacteria,116,28.1316
1562,bacteria,117,28.2632
1562,bacteria,118,27.2895
1562,bacteria,119,25.2105
1562,bacteria,120,23.5263
1562,bacteria,121,22.6316
1562,bacteria,122,22.3421
1562,bacteria,123,21.6053
1562,bacteria,124,20.1842
1562,bacteria,125,19.1316
1566,bacteria,0,28.28
1566,bacteria,1,28.2
1566,bacteria,2,28.48
1566,bacteria,3,28.84
1566,bacteria,4,29.16
1566,bacteria,5,29.52
1566,bacteria,6,29.48
1566,bacteria,7,29.8
1566,bacteria,8,30.24
1566,bacteria,9,30.88
1566,bacteria,10,31.08
1566,bacteria,11,31.76
1566,bacteria,12,32.6
1566,bacteria,13,33.16
1566,bacteria,14,33.56
1566,bacteria,15,34.12
1566,bacteria,16,34.76
1566,bacteria,17,35.76
1566,bacteria,18,36.64
1566,bacteria,19,37.96
1566,bacteria,20,39.92
1566,bacteria,21,41.52
1566,bacteria,22,43.36
1566,bacteria,23,45.08
1566,bacteria,24,47.52
1566,bacteria,25,49.8
1566,bacteria,26,52.04
1566,bacteria,27,54.08
1566,bacteria,28,55.88
1566,bacteria,29,57.32
1566,bacteria,30,59.24
1566,bacteria,31,61.76
1566,bacteria,32,64.56
1566,bacteria,33,66.96
1566,bacteria,34,70.04
1566,bacteria,35,72.12
1566,bacteria,36,74.04
1566,bacteria,37,75.76
1566,bacteria,38,77.32
1566,bacteria,39,79.28
1566,bacteria,40,80.96
1566,bacteria,41,83.2
1566,bacteria,42,85.2
1566,bacteria,43,86.6
1566,bacteria,44,87.48
1566,bacteria,45,88.8
1566,bacteria,46,89.96
1566,bacteria,47,91.2
1566,bacteria,48,91.36
1566,bacteria,49,91.28
1566,bacteria,50,91.84
1566,bacteria,51,92.08
1566,bacteria,52,92.48
1566,bacteria,53,93.32
1566,bacteria,54,94.4
1566,bacteria,55,94.96
1566,bacteria,56,95.72
1566,bacteria,57,96.48
1566,bacteria,58,97.96
1566,bacteria,59,98.68
1566,bacteria,60,98.16
1566,bacteria,61,97.68
1566,bacteria,62,96.8
1566,bacteria,63,95.84
1566,bacteria,64,94.24
1566,bacteria,65,92.48
1566,bacteria,66,90.72
1566,bacteria,67,88.6
1566,bacteria,68,85.4
1566,bacteria,69,82.36
1566,bacteria,70,79.04
1566,bacteria,71,75.68
1566,bacteria,72,72.24
1566,bacteria,73,69.24
1566,bacteria,74,67.24
1566,bacteria,75,66
1566,bacteria,76,64.48
1566,bacteria,77,61.8
1566,bacteria,78,58.56
1566,bacteria,79,55.6
1566,bacteria,80,53.12
1566,bacteria,81,51.08
1566,bacteria,82,49.64
1566,bacteria,83,49.2
1566,bacteria,84,48.32
1566,bacteria,85,46.32
1566,bacteria,86,44.36
1566,bacteria,87,42.16
1566,bacteria,88,39.8
1566,bacteria,89,37.12
1566,bacteria,90,35.12
1566,bacteria,91,34.48
1566,bacteria,92,34.08
1566,bacteria,93,33.36
1566,bacteria,94,32.84
1566,bacteria,95,32.44
1566,bacteria,96,32.12
1566,bacteria,97,31.88
1566,bacteria,98,31.28
1566,bacteria,99,31.08
1566,bacteria,100,30.88
1566,bacteria,101,30.6
1566,bacteria,102,30.16
1566,bacteria,103,29.64
1566,bacteria,104,28.88
1566,bacteria,105,28
1566,bacteria,106,27.12
1566,bacteria,107,26.76
1566,bacteria,108,26.36
1566,bacteria,109,26.04
1566,bacteria,110,25.84
1566,bacteria,111,25.56
1567,bacteria,0,26.4
1567,bacteria,1,27.1333
1567,bacteria,2,27.4333
1567,bacteria,3,27.6667
1567,bacteria,4,28.2333
1567,bacteria,5,29.1333
1567,bacteria,6,29.6333
1567,bacteria,7,30.2667
1567,bacteria,8,30.7333
1567,bacteria,9,30.9
1567,bacteria,10,30.4667
1567,bacteria,11,30.3667
1567,bacteria,12,31.0667
1567,bacteria,13,32
1567,bacteria,14,32.5333
1567,bacteria,15,32.5333
1567,bacteria,16,32.9667
1567,bacteria,17,34.7
1567,bacteria,18,36.6333
1567,bacteria,19,37.8
1567,bacteria,20,38.2667
1567,bacteria,21,38.9333
1567,bacteria,22,38.9
1567,bacteria,23,40.3333
1567,bacteria,24,41.8
1567,bacteria,25,43.2667
1567,bacteria,26,45.2333
1567,bacteria,27,47.5
1567,bacteria,28,49.3333
1567,bacteria,29,50.5667
1567,bacteria,30,51.4
1567,bacteria,31,52.9333
1567,bacteria,32,54.8667
1567,bacteria,33,56.9333
1567,bacteria,34,58.6667
1567,bacteria,35,59.6333
1567,bacteria,36,59.5333
1567,bacteria,37,59.5333
1567,bacteria,38,61.2333
1567,bacteria,39,63.9333
1567,bacteria,40,66.1667
1567,bacteria,41,67.5333
1567,bacteria,42,69.9667
1567,bacteria,43,72.3
1567,bacteria,44,75.5333
1567,bacteria,45,79.1333
1567,bacteria,46,82.2333
1567,bacteria,47,85.1333
1567,bacteria,48,87.3667
1567,bacteria,49,88.7667
1567,bacteria,50,90.3667
1567,bacteria,51,91.1667
1567,bacteria,52,92.3
1567,bacteria,53,93.7
1567,bacteria,54,95.2667
1567,bacteria,55,96.6333
1567,bacteria,56,97.3333
1567,bacteria,57,97.1
1567,bacteria,58,96.7667
1567,bacteria,59,97
1567,bacteria,60,97.6333
1567,bacteria,61,97.9
1567,bacteria,62,97.9667
1567,bacteria,63,97.7667
1567,bacteria,64,97.3333
1567,bacteria,65,97.4333
1567,bacteria,66,97.5
1567,bacteria,67,98.1667
1567,bacteria,68,98.7
1567,bacteria,69,98.7333
1567,bacteria,70,98.9
1567,bacteria,71,98.8
1567,bacteria,72,98.6667
1567,bacteria,73,98.3
1567,bacteria,74,97.8333
1567,bacteria,75,97.6667
1567,bacteria,76,96.7667
1567,bacteria,77,95.9333
1567,bacteria,78,95.5667
1567,bacteria,79,95.4
1567,bacteria,80,94.4
1567,bacteria,81,92.4333
1567,bacteria,82,91.7
1567,bacteria,83,90.6
1567,bacteria,84,88.5333
1567,bacteria,85,85.7667
1567,bacteria,86,82.6667
1567,bacteria,87,78.9333
1567,bacteria,88,74.8667
1567,bacteria,89,70.8
1567,bacteria,90,66.9333
1567,bacteria,91,62.9333
1567,bacteria,92,57.8667
1567,bacteria,93,54.0333
1567,bacteria,94,51.8333
1567,bacteria,95,50.4667
1567,bacteria,96,49.5667
1567,bacteria,97,47.9667
1567,bacteria,98,45.3667
1567,bacteria,99,43.2
1567,bacteria,100,41.5667
1567,bacteria,101,41.7
1567,bacteria,102,41.5
1567,bacteria,103,40.6333
1567,bacteria,104,39.7
1567,bacteria,105,38.9333
1567,bacteria,106,38.2
1567,bacteria,107,37.0667
1567,bacteria,108,35.8
1567,bacteria,109,34.8667
1567,bacteria,110,34.5333
1567,bacteria,111,34.6667
1567,bacteria,112,34.4667
1567,bacteria,113,34.7
1567,bacteria,114,33.9667
1567,bacteria,115,33.7
1567,bacteria,116,32.9333
1567,bacteria,117,32.7
1567,bacteria,118,32.2667
1567,bacteria,119,32.0667
1567,bacteria,120,31.7667
1567,bacteria,121,31.2667
1567,bacteria,122,30.6667
1567,bacteria,123,30.4667
1567,bacteria,124,30.6
1567,bacteria,125,29.9333
1567,bacteria,126,29.3333
1567,bacteria,127,29.0333
1568,bacteria,0,30.8056
1568,bacteria,1,31.5
1568,bacteria,2,32.3056
1568,bacteria,3,32.7778
1568,bacteria,4,33.1389
1568,bacteria,5,33.75
1568,bacteria,6,34.3056
1568,bacteria,7,34.5833
1568,bacteria,8,35.5556
1568,bacteria,9,37
1568,bacteria,10,38.3611
1568,bacteria,11,38.3333
1568,bacteria,12,38.6111
1568,bacteria,13,39.4167
1568,bacteria,14,39.6667
1568,bacteria,15,40.3056
1568,bacteria,16,41.5278
1568,bacteria,17,43.0556
1568,bacteria,18,44.1111
1568,bacteria,19,44.3889
1568,bacteria,20,44.5556
1568,bacteria,21,45.3889
1568,bacteria,22,46.6111
1568,bacteria,23,47.3333
1568,bacteria,24,47.4167
1568,bacteria,25,47.6667
1568,bacteria,26,47.4722
1568,bacteria,27,47.1667
1568,bacteria,28,46.9167
1568,bacteria,29,47.0833
1568,bacteria,30,47.3889
1568,bacteria,31,48.1111
1568,bacteria,32,49
1568,bacteria,33,50.2778
1568,bacteria,34,50.6944
1568,bacteria,35,50.8889
1568,bacteria,36,51.4444
1568,bacteria,37,52.4444
1568,bacteria,38,54.0556
1568,bacteria,39,55.25
1568,bacteria,40,56.1389
1568,bacteria,41,57.6111
1568,bacteria,42,59.8056
1568,bacteria,43,62.8333
1568,bacteria,44,67
1568,bacteria,45,72.0833
1568,bacteria,46,76.25
1568,bacteria,47,79.6111
1568,bacteria,48,82.3056
1568,bacteria,49,84.7222
1568,bacteria,50,86.5278
1568,bacteria,51,87.0556
1568,bacteria,52,88.0278
1568,bacteria,53,90.8333
1568,bacteria,54,93.9167
1568,bacteria,55,96.0278
1568,bacteria,56,97.0278
1568,bacteria,57,98.3056
1568,bacteria,58,100.25
1568,bacteria,59,102.3056
1568,bacteria,60,102.8611
1568,bacteria,61,102.9444
1568,bacteria,62,103.2222
1568,bacteria,63,103.25
1568,bacteria,64,103.1389
1568,bacteria,65,103.0833
1568,bacteria,66,103.2222
1568,bacteria,67,102.8333
1568,bacteria,68,102.6111
1568,bacteria,69,102.5556
1568,bacteria,70,102.4167
1568,bacteria,71,102.4722
1568,bacteria,72,101.9167
1568,bacteria,73,101.25
1568,bacteria,74,100.9722
1568,bacteria,75,100.2222
1568,bacteria,76,99.5278
1568,bacteria,77,98.8611
1568,bacteria,78,98.4167
1568,bacteria,79,97.9722
1568,bacteria,80,97.6944
1568,bacteria,81,98.0833
1568,bacteria,82,98.5556
1568,bacteria,83,98.8889
1568,bacteria,84,98.6389
1568,bacteria,85,98.2222
1568,bacteria,86,97.5556
1568,bacteria,87,96.8889
1568,bacteria,88,95.8333
1568,bacteria,89,94.5278
1568,bacteria,90,92.3611
1568,bacteria,91,88.3611
1568,bacteria,92,82.5
1568,bacteria,93,75.8333
1568,bacteria,94,70.1389
1568,bacteria,95,65.75
1568,bacteria,96,62.5
1568,bacteria,97,60.3611
1568,bacteria,98,58.4722
1568,bacteria,99,55.8333
1568,bacteria,100,52.9722
1568,bacteria,101,52.8889
1568,bacteria,102,53.0556
1568,bacteria,103,52.6944
1568,bacteria,104,52.2778
1568,bacteria,105,50.6944
1568,bacteria,106,49.4444
1568,bacteria,107,48.8333
1568,bacteria,108,48.1389
1568,bacteria,109,47.8611
1568,bacteria,110,47.5
1568,bacteria,111,47.0556
1568,bacteria,112,46.0556
1568,bacteria,113,44.8889
1568,bacteria,114,44.1944
1568,bacteria,115,44.3889
1568,bacteria,116,44.7222
1568,bacteria,117,44.8889
1568,bacteria,118,44.9722
1568,bacteria,119,45.0556
1568,bacteria,120,44.7222
1568,bacteria,121,44.25
1568,bacteria,122,43.5833
1568,bacteria,123,42.5833
1568,bacteria,124,41.3889
1568,bacteria,125,40.5278
1568,bacteria,126,40.5278
1568,bacteria,127,40.75
1568,bacteria,128,40.6944
1568,bacteria,129,40.4167
1568,bacteria,130,39.2222
1568,bacteria,131,38.2222
1568,bacteria,132,37.1111
1568,bacteria,133,36.8333
1568,bacteria,134,36.5
1568,bacteria,135,35.6944
1568,bacteria,136,34.6667
1568,bacteria,137,34.0556
1568,bacteria,138,33.8889
1568,bacteria,139,33.5278
1568,bacteria,140,33.3889
1568,bacteria,141,33.1667
1568,bacteria,142,33.0556
1568,bacteria,143,33
1568,bacteria,144,32.6667
1568,bacteria,145,31.9722
1569,bacteria,0,18.4419
1569,bacteria,1,19.1628
1569,bacteria,2,20.0698
1569,bacteria,3,20.093
1569,bacteria,4,21.0698
1569,bacteria,5,21.7907
1569,bacteria,6,23.0465
1569,bacteria,7,24.3721
1569,bacteria,8,25.0465
1569,bacteria,9,26.1395
1569,bacteria,10,26.3953
1569,bacteria,11,26.7442
1569,bacteria,12,26.7442
1569,bacteria,13,28.2558
1569,bacteria,14,29.3488
1569,bacteria,15,29.8605
1569,bacteria,16,30.4651
1569,bacteria,17,31.4651
1569,bacteria,18,32.4186
1569,bacteria,19,33.4651
1569,bacteria,20,35
1569,bacteria,21,36.1628
1569,bacteria,22,38.6047
1569,bacteria,23,40.8837
1569,bacteria,24,42
1569,bacteria,25,42.8605
1569,bacteria,26,44.0233
1569,bacteria,27,44.9302
1569,bacteria,28,45.093
1569,bacteria,29,45.0465
1569,bacteria,30,45.1628
1569,bacteria,31,45.1628
1569,bacteria,32,45.093
1569,bacteria,33,44.9535
1569,bacteria,34,44.4419
1569,bacteria,35,44.1163
1569,bacteria,36,43.907
1569,bacteria,37,44
1569,bacteria,38,44.3256
1569,bacteria,39,44.3488
1569,bacteria,40,43.9535
1569,bacteria,41,44.2791
1569,bacteria,42,46.093
1569,bacteria,43,47.7674
1569,bacteria,44,48.186
1569,bacteria,45,48.6744
1569,bacteria,46,49.6047
1569,bacteria,47,50.8605
1569,bacteria,48,51.8372
1569,bacteria,49,53.2093
1569,bacteria,50,54.9302
1569,bacteria,51,56.2326
1569,bacteria,52,57.1395
1569,bacteria,53,59.3256
1569,bacteria,54,61.3488
1569,bacteria,55,62.2093
1569,bacteria,56,62.5581
1569,bacteria,57,63
1569,bacteria,58,63.2093
1569,bacteria,59,63.0698
1569,bacteria,60,63.3256
1569,bacteria,61,64.4884
1569,bacteria,62,65.6977
1569,bacteria,63,66.814
1569,bacteria,64,67.7907
1569,bacteria,65,69.7442
1569,bacteria,66,72.4186
1569,bacteria,67,74.4651
1569,bacteria,68,76.4419
1569,bacteria,69,78.3023
1569,bacteria,70,82.0465
1569,bacteria,71,84.6744
1569,bacteria,72,86.2326
1569,bacteria,73,87.8372
1569,bacteria,74,89.8605
1569,bacteria,75,91.6279
1569,bacteria,76,92.907
1569,bacteria,77,94.4186
1569,bacteria,78,96.6279
1569,bacteria,79,98.2326
1569,bacteria,80,99.0233
1569,bacteria,81,100.4884
1569,bacteria,82,101.7442
1569,bacteria,83,102.2326
1569,bacteria,84,101.4884
1569,bacteria,85,101.7442
1569,bacteria,86,101.5116
1569,bacteria,87,101
1569,bacteria,88,100.6977
1569,bacteria,89,99.7209
1569,bacteria,90,98.907
1569,bacteria,91,98.8372
1569,bacteria,92,97.8837
1569,bacteria,93,97.0465
1569,bacteria,94,96.0465
1569,bacteria,95,96.0698
1569,bacteria,96,95.6977
1569,bacteria,97,94.6279
1569,bacteria,98,93.2558
1569,bacteria,99,92.8372
1569,bacteria,100,92.7674
1569,bacteria,101,93.2791
1569,bacteria,102,92.8837
1569,bacteria,103,91.5814
1569,bacteria,104,90.3023
1569,bacteria,105,88.6977
1569,bacteria,106,86.7442
1569,bacteria,107,84.3488
1569,bacteria,108,82.0698
1569,bacteria,109,80.7907
1569,bacteria,110,77.6977
1569,bacteria,111,75.4651
1569,bacteria,112,73.9767
1569,bacteria,113,71.9767
1569,bacteria,114,70.2791
1569,bacteria,115,69.8372
1569,bacteria,116,69.9767
1569,bacteria,117,69.7442
1569,bacteria,118,69.4186
1569,bacteria,119,68.5814
1569,bacteria,120,67.7442
1569,bacteria,121,65.7209
1569,bacteria,122,62.2093
1569,bacteria,123,59.7442
1569,bacteria,124,57.7209
1569,bacteria,125,55.9767
1569,bacteria,126,53.8837
1569,bacteria,127,51.3488
1569,bacteria,128,48.4186
1569,bacteria,129,46.3023
1569,bacteria,130,44.6744
1569,bacteria,131,43.8372
1569,bacteria,132,43.9302
1569,bacteria,133,43.4651
1569,bacteria,134,43.814
1569,bacteria,135,44.3488
1569,bacteria,136,43.8372
1569,bacteria,137,43
1569,bacteria,138,42.186
1569,bacteria,139,41.2558
1569,bacteria,140,41.5116
1569,bacteria,141,41.2093
1569,bacteria,142,39.9535
1569,bacteria,143,38.6512
1569,bacteria,144,36.7442
1569,bacteria,145,35.6279
1569,bacteria,146,36.6279
1569,bacteria,147,36.3256
1569,bacteria,148,36.0233
1569,bacteria,149,36.1628
1569,bacteria,150,35.8372
1569,bacteria,151,34.6977
1569,bacteria,152,32.907
1569,bacteria,153,30.9535
1569,bacteria,154,29.5581
1569,bacteria,155,29.4186
1569,bacteria,156,29.6047
1569,bacteria,157,29.8837
1569,bacteria,158,30.2558
1569,bacteria,159,30.0465
1569,bacteria,160,29
1569,bacteria,161,27.7907
1569,bacteria,162,27.3023
1569,bacteria,163,27.1163
1569,bacteria,164,26.6744
1569,bacteria,165,26
1569,bacteria,166,24.9767
1569,bacteria,167,23.907
1569,bacteria,168,23.0698
1569,bacteria,169,22.3488
1569,bacteria,170,21.907
1569,bacteria,171,21.1163
1569,bacteria,172,20.2791
1569,bacteria,173,19.8837
1569,bacteria,174,19.6279
1569,bacteria,175,19.0465
1569,bacteria,176,18.6047
1569,bacteria,177,18.093
1569,bacteria,178,17.6512
1569,bacteria,179,17.2558
1570,bacteria,0,30.8571
1570,bacteria,1,31.2381
1570,bacteria,2,31.2381
1570,bacteria,3,31.3095
1570,bacteria,4,31.5476
1570,bacteria,5,31.4762
1570,bacteria,6,31.6905
1570,bacteria,7,32.1429
1570,bacteria,8,32.4048
1570,bacteria,9,33.0714
1570,bacteria,10,33.8095
1570,bacteria,11,34.1667
1570,bacteria,12,34.7619
1570,bacteria,13,35.9048
1570,bacteria,14,37.0476
1570,bacteria,15,37.5952
1570,bacteria,16,38.2857
1570,bacteria,17,38.5
1570,bacteria,18,39.2143
1570,bacteria,19,40.9286
1570,bacteria,20,42.8571
1570,bacteria,21,43.5
1570,bacteria,22,44.1429
1570,bacteria,23,45.4762
1570,bacteria,24,46.1667
1570,bacteria,25,46.5238
1570,bacteria,26,46.7381
1570,bacteria,27,47.119
1570,bacteria,28,47.5952
1570,bacteria,29,47.9048
1570,bacteria,30,48.6429
1570,bacteria,31,49.7381
1570,bacteria,32,50.1905
1570,bacteria,33,50.9762
1570,bacteria,34,52.1429
1570,bacteria,35,53.2143
1570,bacteria,36,53.9524
1570,bacteria,37,54.5476
1570,bacteria,38,54.9762
1570,bacteria,39,55.119
1570,bacteria,40,55.9762
1570,bacteria,41,56.9048
1570,bacteria,42,58.5238
1570,bacteria,43,60.5
1570,bacteria,44,63.4048
1570,bacteria,45,66.7619
1570,bacteria,46,69.1905
1570,bacteria,47,70.7619
1570,bacteria,48,72.1429
1570,bacteria,49,73.5476
1570,bacteria,50,74.381
1570,bacteria,51,75.2381
1570,bacteria,52,75.4524
1570,bacteria,53,77.2381
1570,bacteria,54,79.5238
1570,bacteria,55,81.119
1570,bacteria,56,83.1667
1570,bacteria,57,86.1429
1570,bacteria,58,88.9048
1570,bacteria,59,91.6905
1570,bacteria,60,93.4762
1570,bacteria,61,94.5714
1570,bacteria,62,95.7857
1570,bacteria,63,96.9048
1570,bacteria,64,97.7619
1570,bacteria,65,98.0952
1570,bacteria,66,98.4286
1570,bacteria,67,98.7619
1570,bacteria,68,98.9048
1570,bacteria,69,99
1570,bacteria,70,99.1667
1570,bacteria,71,99.619
1570,bacteria,72,100.0238
1570,bacteria,73,100.2381
1570,bacteria,74,100.3333
1570,bacteria,75,100.0952
1570,bacteria,76,100.1429
1570,bacteria,77,100.0238
1570,bacteria,78,99.4286
